"Group1ID","GroupDescription","Group1Abbrev","PolicyID","ClientCode","ClassAbbrev","UnderwriterAbbrev","PolicyNumber","InceptionDate","ExpiryDate","NextExpiryDate","RenewalMonths","Outstanding","Endorsement","Instalment","Claim","PolicyNotes","Funded","Base","UWLevy","FSL","SDuty","Fee","CompanyEQ","Premium","Percentage","Comm","CommissionCEQ","NetPrem","TotalPremium","BaseTax","UWLevyTax","FSLTax","SDutyTax","FeeTax","CompanyEQTax","TotalPremTax","CommTax","CommissionCEQTax","NetPremTax","NetPremTotal","NoOfPolicies","GrandTotalPrem","AgencyText","PolicyAccountManager","FireLevyPrompt","UWLevyPrompt","ClientID","ClassCode","ClassDescription","Admin","AdminTax","AdminFeePrompt","Special","SpecialTax","SpecialPrompt","PrimaryAssocAbbrev","PrimaryAssocComm","PrimaryAssocCommTax","PrimaryAssocCommSum","PrimaryAssocCommTaxSum","SecondaryAssocAbbrev","SecondaryAssocComm","SecondaryAssocCommTax","SecondaryAssocCommSum","SecondaryAssocCommSumTax","IsSubAssociate"
"1590","Account Manager: ","Rebekah Shone","931162077","DAVIS10","PRIVATE MOTOR","QBE","141A873150MPA","","2027-04-04 00:00:00","2028-04-04 00:00:00","12","","","I","","","","371.66","0","0","40.88","36.36","0","448.9","","46.45","0","366.09","489.71","37.17","0","0","0","3.64","0","40.81","4.65","0","32.52","398.61","","","","Rebekah Shone","Fire Levy","UW Levy","12615174","PRIV MOTOR","PRIVATE MOTOR INSURANCE","36.36","3.64","Broker Fee","0","0","Admin Fee","MMSTEWART","81.2","8.13","81.2","8.13","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931161638","LIGHTF M","CARAVAN","AUST CVAN","CVN-133749","","2027-04-06 00:00:00","2028-04-06 00:00:00","12","","","","","P","F","376.51","95","0","41.42","72.65","0","585.58","","56.48","0","456.45","640","37.65","9.5","0","0","7.27","0","54.42","5.65","0","41.5","497.95","","","","Rebekah Shone","Fire Levy","UW Levy","12611220","CARAVAN","CARAVAN","52.65","5.27","Broker Fee","20","2","Admin Fee","MMSTEWART","107","10.71","107","10.71","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931159185","CARVIL D","HOME INSURANCE","Castle Insurance","CHCPOL10152510","","2027-04-12 00:00:00","2028-04-12 00:00:00","12","","","","","P","","1943.43","150","0","213.78","144.04","0","2451.25","","340.1","0","1967.11","2675","209.35","0","0","0","14.4","0","223.75","34.01","0","175.34","2142.45","","","","Rebekah Shone","Fire Levy","UW Levy","12615505","HOME","HOME INSURANCE","124.04","12.4","Broker Fee","20","2","Admin Fee","MMSTEWART","455.09","45.51","455.09","45.51","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931160874","JEWELL D","PRIVATE MOTOR","Hollard Personal","PSFM0058779","","2027-04-21 00:00:00","2028-04-21 00:00:00","12","","","","","P","","1366.76","0","0","150.34","73.84","0","1590.94","","136.68","0","1380.42","1735","136.68","0","0","0","7.38","0","144.06","13.67","0","123.01","1503.43","","","","Rebekah Shone","Fire Levy","UW Levy","12611828","PRIV MOTOR","PRIVATE MOTOR INSURANCE","73.84","7.38","Broker Fee","0","0","Admin Fee","COASTAL","194.52","19.45","194.52","19.45","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931162094","DAVIS10","PRIVATE MOTOR","Hollard Personal","PSFM0060516","","2027-04-27 00:00:00","2028-04-27 00:00:00","12","","","","","P","F","1214.05","0","0","133.54","55.45","0","1403.04","","121.41","0","1226.18","1530","121.41","0","0","0","5.55","0","126.96","12.14","0","109.27","1335.45","","","","Rebekah Shone","Fire Levy","UW Levy","12615174","PRIV MOTOR","PRIVATE MOTOR INSURANCE","55.45","5.55","Broker Fee","0","0","Admin Fee","MMSTEWART","173.41","17.34","173.41","17.34","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931159129","ABELMA M","PRIVATE MOTOR","CGU","23A7409052","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1171.27","0","0","128.84","84.33","0","1384.44","","117.13","0","1182.98","1510","117.13","0","0","0","8.43","0","125.56","11.72","0","105.41","1288.39","","","","Rebekah Shone","Fire Levy","UW Levy","12614911","PRIV MOTOR","PRIVATE MOTOR INSURANCE","74.33","7.43","Broker Fee","10","1","Admin Fee","MMSTEWART","115.52","11.56","187.73","18.78","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167889","BOSCACK","HOME INSURANCE","Allianz","132A123012HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","E","","","","","1584.16","0","0","174.26","152.88","0","1911.3","","277.23","0","1481.19","2085","158.41","0","0","0","15.29","0","173.7","27.74","0","130.67","1611.86","","","","Rebekah Shone","Fire Levy","UW Levy","134310989","HOME","HOME INSURANCE","122.88","12.29","Broker Fee","30","3","Admin Fee","MMSTEWART","392.31","39.25","377.05","37.72","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167900","BOSCACK","HOME INSURANCE","Allianz","132A123018HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","E","","","P","","2659.65","0","0","292.56","128.93","0","3081.14","","465.44","0","2486.77","3360","265.97","0","0","0","12.89","0","278.86","46.55","0","219.42","2706.19","","","","Rebekah Shone","Fire Levy","UW Levy","134310989","HOME","HOME INSURANCE","98.93","9.89","Broker Fee","30","3","Admin Fee","MMSTEWART","553.36","55.34","390.84","39.09","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166865","BRYAHUGH","PRIVATE MOTOR","CGU","23A6739076","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","2462.82","0","0","270.92","131.8","0","2865.54","","246.28","0","2487.46","3125","246.28","0","0","0","13.18","0","259.46","24.63","0","221.65","2709.11","","","","Rebekah Shone","Fire Levy","UW Levy","97142","PRIV MOTOR","PRIVATE MOTOR INSURANCE","101.8","10.18","Broker Fee","30","3","Admin Fee","MMSTEWART","341.29","34.13","341.29","34.13","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931162450","BRYAHUGH","HOME INSURANCE","CGU","06H4524713","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","3505.12","0","0","385.56","230.74","0","4121.42","","525.77","0","3364.91","4495","350.51","0","0","0","23.07","0","373.58","52.58","0","297.93","3662.84","","","","Rebekah Shone","Fire Levy","UW Levy","97142","HOME","HOME INSURANCE","180.74","18.07","Broker Fee","50","5","Admin Fee","MMSTEWART","518.28","51.83","692.73","69.27","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931168385","BULFINJ","HOME INSURANCE","Allianz","132A111011HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","3690.2","0","0","405.93","199.85","0","4295.98","","645.78","0","3450.35","4685","369.03","0","0","0","19.99","0","389.02","64.58","0","304.45","3754.8","","","","Rebekah Shone","Fire Levy","UW Levy","109534","HOME","HOME INSURANCE","149.85","14.99","Broker Fee","50","5","Admin Fee","MMSTEWART","780.12","78.02","780.12","78.02","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931163572","CHARLT S","HOME INSURANCE","Allianz","132A111183HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","1930.58","0","0","212.36","176.36","0","2319.3","","337.86","0","1805.08","2530","193.06","0","0","0","17.64","0","210.7","33.8","0","159.26","1964.34","","","","Rebekah Shone","Fire Levy","UW Levy","12613561","HOME","HOME INSURANCE","146.36","14.64","Broker Fee","30","3","Admin Fee","MMSTEWART","474.78","47.5","474.78","47.5","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931162494","CONROYSE","HOME INSURANCE","Castle Insurance","CHCPOL10165487","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","573.78","150","0","63.12","250.65","0","1037.55","","100.41","0","686.49","1135","72.38","0","0","0","25.07","0","97.45","10.04","0","62.34","748.83","","","","Rebekah Shone","Fire Levy","UW Levy","9528628","HOME","HOME INSURANCE","230.65","23.07","Broker Fee","20","2","Admin Fee","MMSTEWART","324.6","32.46","324.6","32.46","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166746","CONROYSE","COMMERCIAL MOTOR","ZURICH","355216PZBI","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","4847.43","0","0","533.22","263.28","0","5643.93","","484.74","0","4895.91","6155","484.74","0","0","0","26.33","0","511.07","48.48","0","436.26","5332.17","","","","Rebekah Shone","Fire Levy","UW Levy","9528628","COMM MOTOR","COMMERCIAL MOTOR","233.28","23.33","Broker Fee","30","3","Admin Fee","MMSTEWART","704.02","70.41","704.02","70.41","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167304","CORKIL P","HOME INSURANCE","Allianz","132A110197HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","2694.73","0","0","296.42","172.16","0","3163.31","","471.58","0","2519.57","3450","269.47","0","0","0","17.22","0","286.69","47.16","0","222.31","2741.88","","","","Rebekah Shone","Fire Levy","UW Levy","12610803","HOME","HOME INSURANCE","152.16","15.22","Broker Fee","20","2","Admin Fee","MMSTEWART","611.58","61.16","611.58","61.16","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166627","FREDERJF","COMMERCIAL MOTOR","CGU","24C7420212","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1479.61","0","0","162.76","98.79","0","1741.16","","147.96","0","1494.41","1899","147.96","0","0","0","9.88","0","157.84","14.79","0","133.17","1627.58","","","","Rebekah Shone","Fire Levy","UW Levy","111861","COMM MOTOR","COMMERCIAL MOTOR","68.79","6.88","Broker Fee","30","3","Admin Fee","MMSTEWART","212.52","21.25","212.52","21.25","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166938","GREENPAT","HOME INSURANCE","Blue Zebra","PD102500069HE","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","1682.97","150","0","185.13","270.55","0","2288.65","","252.45","0","1765.65","2499","168.3","15","0","0","27.05","0","210.35","25.24","0","158.06","1923.71","","","","Rebekah Shone","Fire Levy","UW Levy","3675913","HOME","HOME INSURANCE","220.55","22.05","Broker Fee","50","5","Admin Fee","MMSTEWART","463.78","46.37","463.78","46.37","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166703","JOHNSTJ","HOME INSURANCE","Allianz","132A116605HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","4247.9","0","0","467.27","400.04","0","5115.21","","743.39","0","3971.78","5580","424.79","0","0","0","40","0","464.79","74.35","0","350.44","4322.22","","","","Rebekah Shone","Fire Levy","UW Levy","580561","HOME","HOME INSURANCE","350.04","35","Broker Fee","50","5","Admin Fee","MMSTEWART","1072.11","107.22","1072.11","107.22","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931172752","KAMPG","PRIVATE MOTOR","Allianz","132A189987CMP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1474.84","0","0","162.23","127.68","0","1764.75","","147.48","0","1489.59","1925","147.48","0","0","0","12.77","0","160.25","14.75","0","132.73","1622.32","","","","Rebekah Shone","Fire Levy","UW Levy","105352","PRIV MOTOR","PRIVATE MOTOR INSURANCE","97.68","9.77","Broker Fee","30","3","Admin Fee","MMSTEWART","240.38","24.04","240.38","24.04","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164673","KANAST","LANDLORDS","Blue Zebra","PD012600245LL","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","1437.33","150","0","158.11","322.57","0","2068.01","","215.6","0","1529.84","2259","143.73","15","0","0","32.26","0","190.99","21.56","0","137.17","1667.01","","","","Rebekah Shone","Fire Levy","UW Levy","12613745","LANDLORDS","LANDLORDS INSURANCE","272.57","27.26","Broker Fee","50","5","Admin Fee","MMSTEWART","478.65","47.87","478.65","47.87","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164007","LAFFERTYA","CARAVAN","AUST CVAN","CVN-136127","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","413.87","95","0","45.53","72.46","0","626.86","","62.08","0","492.32","685","41.39","9.5","0","0","7.25","0","58.14","6.21","0","44.68","537","","","","Rebekah Shone","Fire Levy","UW Levy","108844","CARAVAN","CARAVAN","52.46","5.25","Broker Fee","20","2","Admin Fee","MMSTEWART","112.31","11.24","112.31","11.24","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931163990","LAFFERTYA","MOTOR PRESTIGE","PREVAIL ELITE MV","MOVPOL11075693","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","5164.53","150","0","568.1","200.84","0","6083.47","","516.45","0","5366.18","6635","516.45","15","0","0","20.08","0","551.53","51.65","0","479.8","5845.98","","","","Rebekah Shone","Fire Levy","UW Levy","108844","PRESTIGE M","MOTOR VEHICLE PRESTIGE","150.84","15.08","Broker Fee","50","5","Admin Fee","MMSTEWART","654.28","65.43","654.28","65.43","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166556","MILICHJ","LANDLORDS","Blue Zebra","PD132600024LL","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","920.06","150","138.01","104.75","283.06","0","1595.88","","138.01","0","1174.81","1745","92.01","15","13.8","0","28.31","0","149.12","13.8","0","107.01","1281.82","","","","Rebekah Shone","Fire Levy","UW Levy","695249","LANDLORDS","LANDLORDS INSURANCE","253.06","25.31","Broker Fee","30","3","Admin Fee","MMSTEWART","383.44","38.35","383.44","38.35","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164758","NICHOJE","PRIVATE MOTOR","CGU","23A7932313","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1340.66","0","0","147.47","20.73","0","1508.86","","0","0","1488.13","1645","134.07","0","0","0","2.07","0","136.14","0","0","134.07","1622.2","","","","Rebekah Shone","Fire Levy","UW Levy","125625","PRIV MOTOR","PRIVATE MOTOR INSURANCE","10.73","1.07","Broker Fee","10","1","Admin Fee","MMSTEWART","10.52","1.05","10.52","1.05","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167004","OWEN2","LANDLORDS","Blue Zebra","PC312500026LD","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","E","","","P","","228.59","45","0","25.14","157.19","0","455.92","","34.29","0","264.44","499","22.86","4.5","0","0","15.72","0","43.08","3.43","0","23.93","288.37","","","","Rebekah Shone","Fire Levy","UW Levy","12611767","LANDLORDS","LANDLORDS INSURANCE","147.19","14.72","Broker Fee","10","1","Admin Fee","MMSTEWART","177.94","17.8","177.94","17.8","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164167","OWEN2","HOME INSURANCE","Castle Insurance","CHCPOL10171825","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","2438.69","150","0","268.26","221.98","0","3078.93","","426.77","0","2430.18","3360","258.87","0","0","0","22.2","0","281.07","42.68","0","216.19","2646.37","","","","Rebekah Shone","Fire Levy","UW Levy","12611767","HOME","HOME INSURANCE","201.98","20.2","Broker Fee","20","2","Admin Fee","MMSTEWART","418.6","41.87","616.49","61.65","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164769","PAPPAS1","COMMERCIAL MOTOR","ZURICH","520865PZBI","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","1251.35","0","0","137.65","77.15","0","1466.15","","125.14","0","1263.86","1599","125.14","0","0","0","7.71","0","132.85","12.51","0","112.63","1376.49","","","","Rebekah Shone","Fire Levy","UW Levy","12611665","COMM MOTOR","COMMERCIAL MOTOR","77.15","7.71","Broker Fee","0","0","Admin Fee","COASTAL","186.92","18.68","186.92","18.68","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166573","PUDNEY C","PRIVATE MOTOR","Allianz","132A174846CMP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","2996.39","0","0","329.6","108.52","0","3434.51","","299.64","0","3026.35","3745","299.64","0","0","0","10.85","0","310.49","29.97","0","269.67","3296.02","","","","Rebekah Shone","Fire Levy","UW Levy","12613146","PRIV MOTOR","PRIVATE MOTOR INSURANCE","88.52","8.85","Broker Fee","20","2","Admin Fee","MMSTEWART","380.59","38.06","380.59","38.06","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166469","QUINLANP","PRIVATE MOTOR","Clover Insurance","PM-0000455035","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1707.39","100","0","187.81","130.96","0","2126.16","","170.73","0","1824.47","2320","170.74","10","0","0","13.1","0","193.84","17.07","0","163.67","1988.14","","","","Rebekah Shone","Fire Levy","UW Levy","3677195","PRIV MOTOR","PRIVATE MOTOR INSURANCE","100.96","10.1","Broker Fee","30","3","Admin Fee","MMSTEWART","266.39","26.64","266.39","26.64","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164799","RABINOP","COMMERCIAL MOTOR","CGU","24C1195654","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","3329.78","0","0","366.28","150.87","0","3846.93","","332.98","0","3363.08","4195","332.98","0","0","0","15.09","0","348.07","33.3","0","299.68","3662.76","","","","Rebekah Shone","Fire Levy","UW Levy","107087","COMM MOTOR","COMMERCIAL MOTOR","100.87","10.09","Broker Fee","50","5","Admin Fee","MMSTEWART","425.39","42.54","425.39","42.54","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167856","RABOYB","HOME INSURANCE","Allianz","132A100181HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","C","P","","3630.18","0","0","399.32","197.71","0","4227.21","","635.28","0","3394.22","4610","363.02","0","0","0","19.77","0","382.79","63.54","0","299.48","3693.7","","","","Rebekah Shone","Fire Levy","UW Levy","120330","HOME","HOME INSURANCE","147.71","14.77","Broker Fee","50","5","Admin Fee","MMSTEWART","767.72","76.78","767.72","76.78","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167226","RILEYT","HOME INSURANCE","Allianz","132A122835HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","2158.8","0","0","237.47","52.59","0","2448.86","","377.79","0","2018.48","2670","215.88","0","0","0","5.26","0","221.14","37.79","0","178.09","2196.57","","","","Rebekah Shone","Fire Levy","UW Levy","134310895","HOME","HOME INSURANCE","22.59","2.26","Broker Fee","30","3","Admin Fee","MMSTEWART","392.57","39.27","392.57","39.27","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164577","RILEYT","HOME INSURANCE","Castle Insurance","CHCPOL10173418","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1332.86","150","0","146.62","52.03","0","1681.51","","233.25","0","1396.23","1835","148.29","0","0","0","5.2","0","153.49","23.33","0","124.96","1521.19","","","","Rebekah Shone","Fire Levy","UW Levy","134310895","HOME","HOME INSURANCE","22.03","2.2","Broker Fee","30","3","Admin Fee","MMSTEWART","228.91","22.89","250.3","25.03","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167363","RILEYT","MOTOR PRESTIGE","PREVAIL ELITE MV","MOVPOL11075550","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","4953.25","150","0","544.86","33.24","0","5681.35","","495.33","0","5152.78","6195","495.33","15","0","0","3.32","0","513.65","49.53","0","460.8","5613.58","","","","Rebekah Shone","Fire Levy","UW Levy","134310895","PRESTIGE M","MOTOR VEHICLE PRESTIGE","3.24","0.32","Broker Fee","30","3","Admin Fee","MMSTEWART","488.85","48.88","488.85","48.88","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167482","SHONER","HOME INSURANCE","Castle Insurance","CHCPOL10185864","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1371.41","150","0","150.86","0.53","0","1672.8","","0","0","1672.27","1825","152.15","0","0","0","0.05","0","152.2","0","0","152.15","1824.42","","","","Rebekah Shone","Fire Levy","UW Levy","12625145","HOME","HOME INSURANCE","0.53","0.05","Broker Fee","0","0","Admin Fee","MMSTEWART","0.52","0.05","0.52","0.05","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167453","SHONER","HOME INSURANCE","CGU","06H3260562","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","I","","","","1735.23","0","0","190.88","0","0","1926.11","","0","0","1926.11","2099.64","173.53","0","0","0","0","0","173.53","0","0","173.53","2099.64","","","","Rebekah Shone","Fire Levy","UW Levy","12625145","HOME","HOME INSURANCE","0","0","Broker Fee","0","0","Admin Fee","MMSTEWART","0","0","0","0","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164684","SPITERIJ","LANDLORDS","Blue Zebra","PD012600258LL","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1060.98","150","0","116.71","260.19","0","1587.88","","159.15","0","1168.54","1735","106.1","15","0","0","26.02","0","147.12","15.91","0","105.19","1273.73","","","","Rebekah Shone","Fire Levy","UW Levy","695726","LANDLORDS","LANDLORDS INSURANCE","230.19","23.02","Broker Fee","30","3","Admin Fee","MMSTEWART","381.75","38.17","381.75","38.17","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164725","STELLA N","COMMERCIAL MOTOR","ZURICH","519919PZBI","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1671.77","0","0","183.9","69.23","0","1924.9","","167.18","0","1688.49","2099","167.18","0","0","0","6.92","0","174.1","16.72","0","150.46","1838.95","","","","Rebekah Shone","Fire Levy","UW Levy","12608405","COMM MOTOR","COMMERCIAL MOTOR","39.23","3.92","Broker Fee","30","3","Admin Fee","MMSTEWART","202.39","20.24","202.39","20.24","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931169749","STODDARTL","PRIVATE MOTOR","CGU","23A3174591","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","1396.62","0","0","153.63","0.08","0","1550.33","","139.66","0","1410.59","1690","139.66","0","0","0","0.01","0","139.67","13.97","0","125.69","1536.28","","","","Rebekah Shone","Fire Levy","UW Levy","134310633","PRIV MOTOR","PRIVATE MOTOR INSURANCE","0.08","0.01","Broker Fee","0","0","Admin Fee","MMSTEWART","137.02","13.71","137.02","13.71","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931169759","STODDARTL","PRIVATE MOTOR","CGU","24C5277448","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","F","929.16","0","0","102.21","30.65","0","1062.02","","134.72","0","896.65","1158","92.92","0","0","0","3.06","0","95.98","13.47","0","79.45","976.1","","","","Rebekah Shone","Fire Levy","UW Levy","134310633","PRIV MOTOR","PRIVATE MOTOR INSURANCE","20.65","2.06","Broker Fee","10","1","Admin Fee","MMSTEWART","152.34","15.23","152.34","15.23","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931166655","TAYLORKE","HOME INSURANCE","Allianz","132A111371HOP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","2044.2","0","0","224.86","201.38","0","2470.44","","357.74","0","1911.32","2695","204.42","0","0","0","20.14","0","224.56","35.78","0","168.64","2079.96","","","","Rebekah Shone","Fire Levy","UW Levy","12614202","HOME","HOME INSURANCE","171.38","17.14","Broker Fee","30","3","Admin Fee","MMSTEWART","518.8","51.89","518.8","51.89","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931171188","VANDER C","PRIVATE MOTOR","Allianz","132A189861CMP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","899.06","0","0","98.9","70.12","0","1068.08","","89.91","0","908.05","1165","89.91","0","0","0","7.01","0","96.92","8.99","0","80.92","988.97","","","","Rebekah Shone","Fire Levy","UW Levy","12611097","PRIV MOTOR","PRIVATE MOTOR INSURANCE","50.12","5.01","Broker Fee","20","2","Admin Fee","MMSTEWART","137.3","13.73","137.3","13.73","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164848","WARD2","CARAVAN","AUST CVAN","CVN-352885","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","F","971.99","95","0","106.92","90.35","0","1264.26","","145.8","0","1028.11","1380","97.2","9.5","0","0","9.04","0","115.74","14.58","0","92.12","1120.23","","","","Rebekah Shone","Fire Levy","UW Levy","12611556","CARAVAN","CARAVAN","90.35","9.04","Broker Fee","0","0","Admin Fee","COASTAL","218.2","21.82","218.2","21.82","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164557","WEBSTE C","PRIVATE MOTOR","CGU","23A7437286","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","1178.87","0","0","129.68","171.42","0","1479.97","","117.89","0","1190.66","1615","117.89","0","0","0","17.14","0","135.03","11.79","0","106.1","1296.76","","","","Rebekah Shone","Fire Levy","UW Levy","12615023","PRIV MOTOR","PRIVATE MOTOR INSURANCE","151.42","15.14","Broker Fee","20","2","Admin Fee","MMSTEWART","116.09","11.61","264.06","26.41","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167057","WELLS A","PRIVATE MOTOR","Allianz","132A166917CMP","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","1471.98","0","0","161.92","99","0","1732.9","","147.2","0","1486.7","1890","147.2","0","0","0","9.9","0","157.1","14.72","0","132.48","1619.18","","","","Rebekah Shone","Fire Levy","UW Levy","12612526","PRIV MOTOR","PRIVATE MOTOR INSURANCE","79","7.9","Broker Fee","20","2","Admin Fee","MMSTEWART","221.79","22.18","221.79","22.18","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931167049","WELLS A","CARAVAN","AUST CVAN","CVN-100142","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","P","","514.39","95","0","56.58","65.54","0","731.51","","77.16","0","588.81","799","51.44","9.5","0","0","6.55","0","67.49","7.72","0","53.22","642.03","","","","Rebekah Shone","Fire Levy","UW Levy","12612526","CARAVAN","CARAVAN","55.54","5.55","Broker Fee","10","1","Admin Fee","MMSTEWART","130.11","13.01","130.11","13.01","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931164570","WELLS A","HOME INSURANCE","Castle Insurance","CHCPOL10173392","","2027-04-30 00:00:00","2028-04-30 00:00:00","12","","","","","","","2236.81","150","0","246.05","280.42","0","2913.28","","391.45","0","2241.41","3180","238.68","0","0","0","28.04","0","266.72","39.15","0","199.53","2440.94","","","","Rebekah Shone","Fire Levy","UW Levy","12612526","HOME","HOME INSURANCE","250.42","25.04","Broker Fee","30","3","Admin Fee","MMSTEWART","384.23","38.43","629.35","62.94","","0","0","0","0",""
"1590","Account Manager: ","Rebekah Shone","931170237","WESTH J","HOME INSURANCE","Hollard Personal","PSFH0103612","","2027-05-13 00:00:00","2028-05-13 00:00:00","12","","","","","P","","409.37","0","0","40.52","144.71","0","594.6","","40.93","0","408.96","650","40.93","0","0","0","14.47","0","55.4","4.09","0","36.84","445.8","","","","Rebekah Shone","Fire Levy","UW Levy","12612319","HOME","HOME INSURANCE","124.71","12.47","Broker Fee","20","2","Admin Fee","MMSTEWART","162.41","16.24","162.41","16.24","","0","0","0","0",""
